50000 708.5 3.77491721764 708.0 5.33853912602 676.25 5.11737237261
100000 494.25 29.9113272858 475.5 3.20156211872 461.5 13.2382022949
200000 377.75 5.97390157267 382.0 7.87400787401 341.5 2.29128784748
500000 319.571428571 8.94198991687 318.428571429 6.7370434986 281.285714286 10.3883765501
860000 305.428571429 10.8740469908 309.714285714 16.6965718099 282.142857143 53.9799660494
